ID,y
3614,99.22717
3615,95.32362
3617,101.44468
3618,111.59758
3619,111.2586
3620,108.13825
3621,96.06276
3625,104.835045
3626,102.64988
3630,102.45516
3631,105.78004
3632,96.554306
3633,93.098465
3634,109.52039
3637,98.77136
3639,93.95845
3640,108.29048
3641,92.904976
3644,111.29209
3645,99.78495
3646,93.458374
3647,91.61512
3648,110.63173
3653,112.817696
3654,100.45346
3655,109.197365
3659,101.918884
3660,97.228966
3662,107.091866
3666,100.79593
3668,99.22519
3671,99.77774
3673,93.81561
3674,105.307205
3675,96.85587
3681,93.81817
3682,113.71455
3686,105.192184
3687,93.93204
3692,79.124176
3695,109.74468
3696,97.64385
3699,108.97317
3705,116.41127
3707,80.679405
3708,95.601875
3709,112.04804
3710,97.67393
3712,96.71739
3715,113.67067
3716,95.19232
3720,103.52728
3722,80.679405
3726,92.02957
3728,98.109795
3729,115.64237
3731,104.31488
3735,109.86148
3736,99.93044
3739,102.52917
3741,111.402985
3743,106.33356
3744,95.79846
3745,114.164
3746,102.985756
3751,97.79093
3753,95.96377
3760,112.20231
3761,96.88024
3762,108.89698
3763,93.45597
3765,93.16733
3768,109.28512
3769,93.635666
3770,94.59638
3773,111.65643
3774,100.838356
3776,97.16196
3778,95.20938
3779,109.82608
3780,95.969894
3781,101.94383
3782,104.343506
3783,110.52658
3784,102.32574
3786,92.626945
3789,102.92796
3790,98.30115
3793,110.13183
3795,113.078224
3797,95.52375
3798,117.73867
3800,109.174255
3804,100.57614
3810,99.649055
3815,112.817696
3816,100.57614
3818,105.18162
3824,110.42242
3828,102.640144
3830,109.395325
3831,96.32534
3832,78.06501
3834,113.71455
3835,96.27952
3836,108.886
3838,95.89223
3839,117.211624
3840,111.18128
3845,94.598595
3846,109.31077
3847,96.28771
3849,77.09592
3853,107.44506
3855,106.55628
3856,96.9038
3864,83.53988
3865,98.72899
3866,113.35644
3867,105.562485
3868,109.174255
3869,95.610245
3871,96.668236
3875,110.5502
3876,97.853905
3878,92.53801
3879,111.39104
3881,109.174255
3883,103.96687
3884,95.20112
3886,110.025665
3890,101.48573
3893,108.83524
3897,101.71424
3901,96.18319
3902,105.75783
3913,106.90676
3914,93.839355
3916,93.67357
3917,111.42434
3924,102.22938
3925,94.33032
3928,95.22809
3929,113.57345
3932,94.65819
3933,108.88763
3934,78.78541
3935,93.48601
3936,97.608345
3937,107.93803
3938,89.89466
3939,102.07717
3943,91.57613
3944,110.65333
3945,110.81
3946,100.832085
3947,108.88828
3948,95.79816
3949,111.092224
3950,95.60164
3951,103.576164
3952,93.03728
3953,99.9123
3961,115.49833
3962,92.75937
3966,97.55591
3967,107.364555
3968,101.55408
3969,111.981415
3970,101.39669
3971,100.55395
3973,98.28108
3974,110.90265
3975,114.33385
3977,94.81252
3979,104.23014
3985,104.78928
3986,108.79882
3988,101.826614
3991,94.06082
3992,105.27791
3993,104.081085
3994,98.14277
3995,113.911354
4005,102.80582
4007,97.142
4008,109.266335
4009,98.67903
4010,106.321655
4011,79.610634
4012,95.29106
4013,102.156906
4015,103.255035
4016,105.35523
4018,102.26311
4025,95.46477
4026,103.02786
4028,108.964134
4029,97.27578
4031,97.69981
4032,111.44424
4033,97.84601
4034,107.11736
4037,102.320526
4038,104.774025
4039,95.10226
4041,96.16723
4042,103.80944
4043,96.695335
4044,108.88763
4045,92.66057
4046,107.11691
4047,94.9108
4048,101.354095
4049,107.63994
4051,92.7023
4052,112.83334
4058,103.54522
4062,113.08457
4064,105.79271
4067,97.38419
4068,77.45837
4070,101.24131
4072,118.94944
4074,110.62914
4075,95.66253
4076,109.76268
4077,95.8138
4078,104.41087
4080,108.88763
4082,100.89127
4085,92.696785
4086,101.104454
4088,103.02786
4089,98.19388
4092,77.01981
4094,100.679955
4095,110.44447
4096,100.6305
4097,109.653076
4102,102.63746
4105,105.782
4107,110.48442
4111,101.64936
4112,103.98646
4113,93.79775
4114,106.400604
4115,94.45243
4116,109.29365
4117,97.41823
4118,94.50521
4119,108.10621
4120,95.318375
4122,79.31107
4125,92.99826
4126,111.57564
4129,110.24517
4134,108.26956
4137,93.21725
4141,100.83538
4142,99.61812
4144,99.5183
4145,102.22938
4146,105.18427
4150,98.41934
4151,79.48375
4154,97.38419
4156,92.138794
4157,105.28387
4159,105.35523
4160,95.088295
4161,108.90277
4168,95.502625
4171,108.103615
4172,109.39592
4173,97.78529
4175,92.49935
4176,108.88763
4177,99.5183
4178,101.711975
4179,104.78864
4181,104.84048
4183,97.27578
4184,108.019356
4185,92.26368
4186,111.191284
4188,102.691414
4190,112.60799
4192,92.596634
4193,105.15279
4194,110.44463
4195,104.445984
4196,78.36642
4202,97.950554
4203,99.46649
4208,90.243454
4209,111.64443
4210,100.32342
4211,106.229454
4212,116.9932
4214,105.51806
4215,95.89185
4216,104.10601
4217,92.63395
4219,92.96259
4222,107.93803
4224,77.44779
4231,106.35014
4232,97.27578
4234,102.55533
4236,99.5183
4237,104.68498
4240,96.65884
4242,99.43776
4243,92.53601
4247,92.88637
4248,116.03339
4249,100.33428
4254,104.81596
4263,92.9598
4265,114.0399
4267,108.783165
4268,111.314735
4271,108.623276
4272,99.04431
4273,107.856514
4274,95.71332
4276,92.19683
4278,99.02854
4280,95.82725
4281,111.15728
4283,101.43133
4284,110.942986
4285,110.02157
4286,106.556404
4287,98.251915
4288,118.07463
4289,94.92375
4290,87.39317
4293,94.607506
4296,111.58899
4297,93.72039
4299,94.68302
4303,108.162254
4310,101.09505
4312,104.34663
4318,105.53627
4320,104.19723
4322,100.21486
4323,113.97148
4325,106.41576
4326,111.21203
4328,110.16211
4330,108.651436
4332,112.15884
4333,100.75144
4335,98.57518
4336,100.69059
4338,104.91993
4341,95.44009
4342,104.98519
4344,103.68704
4347,95.26797
4348,105.777405
4351,106.5938
4352,95.942696
4353,98.959496
4355,104.62077
4356,92.696785
4359,103.83887
4360,98.63519
4361,96.81592
4364,99.70415
4365,104.08382
4368,99.01346
4372,93.26072
4374,92.0276
4376,93.86376
4377,112.059616
4380,93.943245
4383,104.68712
4384,94.84753
4385,98.69431
4389,95.80791
4391,93.289085
4392,106.08035
4393,90.70639
4395,95.42701
4396,110.54286
4398,111.52513
4399,109.6744
4401,90.429115
4406,101.11498
4408,106.239105
4412,105.777405
4415,101.25968
4418,105.75904
4419,92.0276
4420,77.45837
4422,109.957565
4423,92.0276
4425,96.2002
4428,100.175186
4431,109.24835
4434,108.23071
4436,96.83244
4437,110.99912
4439,117.514786
4440,98.39959
4441,110.22081
4444,99.62592
4445,105.945305
4446,93.9966
4447,111.1258
4452,108.31965
4456,107.04191
4457,92.96158
4458,98.84045
4460,92.696785
4461,117.13439
4462,96.7897
4465,103.72464
4466,103.0673
4468,98.109985
4469,107.91876
4472,107.69489
4475,93.5917
4478,96.076836
4479,113.402504
4480,94.488
4483,79.69068
4484,94.88465
4485,108.00636
4486,101.39669
4488,100.38094
4489,111.64251
4490,95.90146
4491,99.265
4492,93.43823
4493,105.795494
4494,95.90234
4495,99.85011
4498,77.538506
4499,92.457565
4500,103.159
4503,106.52832
4505,103.2518
4506,96.568726
4507,93.91572
4508,105.53627
4510,110.08644
4511,91.394165
4513,102.651855
4516,81.19318
4519,92.91959
4521,106.90439
4531,92.4249
4532,77.49757
4533,104.942245
4534,104.31931
4536,105.53627
4537,92.96158
4539,95.3331
4542,103.94876
4545,93.31176
4549,90.95597
4551,98.98043
4554,101.72904
4556,105.819336
4559,111.91736
4561,112.04229
4562,108.310104
4566,111.39616
4569,93.48185
4570,110.54286
4573,93.98503
4574,102.32602
4575,98.09975
4577,92.45944
4578,109.30557
4580,99.849434
4582,99.52938
4583,109.957565
4585,94.62149
4587,105.53627
4595,92.509796
4596,105.65191
4601,100.10064
4602,110.3854
4603,93.413475
4605,101.50809
4606,97.59486
4607,110.916595
4608,94.697464
4610,95.30327
4613,108.421715
4617,95.856064
4618,111.065895
4619,91.92577
4620,95.203735
4622,96.76527
4625,92.696785
4626,105.53627
4627,95.638115
4629,83.682625
4631,89.99328
4633,105.53627
4634,111.61172
4635,95.02689
4639,97.94318
4640,106.30296
4642,105.40757
4644,98.63796
4646,105.53627
4647,99.815285
4648,79.968285
4649,92.90475
4650,110.04475
4655,90.95597
4660,94.83557
4661,112.07467
4662,92.13711
4663,113.03259
4665,97.17325
4666,111.552246
4667,104.98658
4668,93.24432
4670,94.335205
4671,102.61213
4672,100.074486
4673,105.779396
4675,108.48179
4676,95.774826
4677,111.1521
4680,97.27354
4682,96.33328
4683,107.83268
4685,105.777405
4686,93.12493
4688,109.95846
4690,103.11969
4692,109.37447
4693,93.4467
4697,91.09587
4700,106.59563
4702,108.57455
4707,117.604095
4708,92.42861
4710,82.82635
4716,104.22584
4717,96.41431
4718,94.93987
4720,95.80682
4721,79.6799
4723,97.92075
4726,110.70064
4727,91.333115
4729,96.5013
4731,97.595566
4732,106.28096
4735,105.12426
4736,106.2522
4737,93.398605
4738,108.692406
4739,111.92578
4744,106.6318
4747,95.30088
4749,108.8383
4750,92.42861
4752,110.65333
4755,101.252945
4756,106.602425
4757,111.75783
4758,95.2165
4759,106.56659
4763,97.42078
4764,107.365906
4765,95.1122
4766,93.81575
4767,100.01932
4769,111.41284
4770,96.58589
4771,80.005
4772,104.94798
4774,110.44463
4776,102.3793
4777,107.682335
4778,101.9249
4780,95.84222
4784,96.47051
4786,103.55667
4787,77.45837
4788,96.07701
4789,110.65333
4791,105.3528
4792,94.905014
4795,109.115364
4796,89.86536
4803,92.612816
4805,92.32347
4807,94.53446
4809,97.53912
4816,92.49925
4817,82.95891
4818,90.254364
4820,94.01309
4821,105.17166
4823,110.19566
4824,97.64978
4825,113.24578
4829,94.8647
4830,97.950554
4831,110.02118
4833,104.20626
4836,92.2201
4837,109.95846
4838,93.58175
4840,96.08707
4841,80.37918
4842,90.04452
4843,108.409256
4844,93.685356
4849,108.265015
4851,98.76663
4852,94.53292
4858,93.47621
4860,97.950554
4863,111.59035
4864,96.52668
4865,110.35726
4867,97.98011
4868,96.60832
4869,110.04383
4873,93.08838
4875,102.732735
4876,109.90844
4877,98.54376
4878,110.02148
4880,77.166985
4886,113.11928
4888,107.5479
4889,92.54217
4890,108.480606
4893,96.136154
4895,96.17452
4896,102.40523
4899,93.934586
4901,100.25997
4902,110.667404
4903,95.98475
4904,110.65333
4910,93.20954
4912,92.08484
4915,97.023636
4916,107.200905
4917,100.32784
4920,104.94798
4927,105.40376
4928,95.556984
4931,107.103065
4934,92.85736
4936,95.130844
4939,108.92948
4942,111.85194
4943,97.444885
4944,106.060486
4945,96.99935
4947,107.65265
4948,90.71682
4951,93.90214
4952,110.65333
4953,94.03001
4956,95.98475
4957,115.822754
4958,101.97318
4960,95.841446
4968,94.777016
4969,104.1909
4971,108.18804
4973,110.70315
4975,110.79894
4976,96.15651
4978,94.80562
4979,98.40772
4982,97.3294
4983,101.87767
4984,98.90188
4985,117.55922
4986,102.91741
4987,114.881226
4988,99.20036
4994,97.18474
4995,93.61265
5002,81.612976
5004,94.33291
5005,103.76259
5006,99.163826
5007,108.69929
5009,110.65224
5011,110.70315
5014,105.275566
5015,104.64273
5018,97.98033
5019,112.12779
5020,93.41647
5021,104.62474
5022,92.96578
5023,99.658035
5025,97.38811
5032,103.95499
5034,89.84004
5036,92.73152
5038,94.92311
5039,110.78838
5046,98.980354
5049,112.12779
5051,91.844666
5052,93.26101
5053,110.44463
5054,96.341255
5055,92.506744
5057,92.94671
5059,94.12561
5062,99.58103
5063,112.29708
5065,112.43101
5069,94.75082
5071,98.39203
5074,108.15112
5075,92.87729
5076,92.351746
5077,77.45837
5079,106.64136
5080,96.481415
5081,109.988914
5083,104.27084
5088,108.50609
5089,93.88877
5093,100.699394
5094,103.96008
5095,94.9882
5099,106.26017
5101,111.222565
5103,104.54756
5104,94.07891
5105,104.40004
5107,93.96729
5108,105.3231
5109,94.41673
5111,97.70646
5112,110.417
5113,98.50312
5114,102.9237
5115,95.06826
5118,93.59035
5122,96.341255
5123,80.849236
5125,93.46018
5127,106.963585
5128,98.28867
5129,114.82905
5132,99.163826
5134,110.80173
5135,95.617676
5137,108.54635
5142,94.19014
5143,101.61584
5144,93.4246
5148,94.49596
5149,92.53469
5150,102.22938
5154,77.45837
5155,96.78007
5159,93.332756
5164,94.69469
5165,115.87487
5166,90.80665
5167,106.04982
5169,107.68017
5171,90.26155
5172,110.344215
5176,96.44534
5184,104.67959
5185,107.67654
5186,103.22649
5188,103.158554
5189,105.490654
5190,97.3693
5191,115.87487
5193,110.24517
5196,93.105095
5199,80.931
5200,108.70623
5203,97.37706
5204,112.42788
5205,98.25887
5207,97.020676
5208,99.10365
5212,97.45578
5214,96.141174
5218,97.4081
5220,100.70507
5222,93.06744
5224,95.37752
5225,104.94798
5227,110.23803
5229,106.77734
5232,93.62375
5233,119.49922
5234,103.47319
5237,110.51763
5239,110.69688
5240,93.39728
5241,113.851395
5244,93.482124
5248,109.89471
5251,91.48516
5253,92.49829
5255,97.073784
5256,96.597206
5257,92.47667
5259,98.3779
5260,107.405235
5266,93.289085
5268,97.567604
5275,109.988914
5276,103.108086
5277,95.71724
5279,95.42038
5280,108.80737
5281,91.90971
5283,104.37369
5284,79.79499
5285,93.446236
5286,102.814766
5287,98.501434
5289,91.17089
5290,110.24517
5292,109.85743
5293,98.795235
5294,103.84156
5297,93.76251
5299,100.18813
5302,93.6007
5305,79.51286
5306,95.39279
5308,104.910324
5309,95.6815
5310,117.511536
5312,110.16057
5316,107.48972
5317,97.21808
5319,80.97146
5320,97.1537
5323,97.141495
5329,99.86093
5331,109.56249
5334,106.36609
5336,110.58748
5338,104.101
5341,105.995026
5345,95.277245
5348,97.73777
5349,112.779305
5355,110.75527
5356,96.58426
5360,109.16606
5362,104.869194
5364,105.05963
5366,105.70987
5367,96.60242
5368,93.01033
5370,96.3108
5371,77.45837
5373,106.01791
5375,110.51763
5376,96.84152
5378,105.1001
5379,102.288895
5383,95.41275
5384,100.16152
5389,112.97944
5391,78.51266
5393,111.41475
5395,110.1179
5397,109.25666
5398,96.07398
5399,114.324234
5401,119.04888
5402,96.94086
5403,113.71621
5404,95.7317
5407,78.36642
5408,93.1886
5413,111.20931
5414,99.582886
5417,97.0932
5418,109.85743
5420,108.543205
5421,93.79695
5424,96.20067
5425,112.42788
5426,101.78007
5429,111.87665
5431,95.540016
5437,104.94631
5440,92.65196
5444,108.36832
5446,105.612595
5447,102.70736
5451,96.94158
5452,105.76393
5455,103.47319
5456,96.19578
5458,92.08307
5459,100.414444
5460,94.45392
5462,97.06694
5463,107.258125
5464,90.9794
5465,110.34246
5466,98.67345
5467,104.27248
5468,105.98459
5469,112.093315
5472,94.386894
5474,94.5382
5475,92.45187
5476,96.234634
5479,106.94982
5480,112.83334
5482,107.378586
5485,91.81893
5486,119.04888
5488,79.30312
5495,106.77734
5496,101.27871
5497,111.902214
5499,109.7882
5503,92.413475
5504,94.047005
5507,97.78529
5509,104.945366
5511,94.610115
5512,110.95322
5516,110.83934
5517,95.194214
5518,103.85739
5521,94.628174
5522,107.9622
5527,102.473724
5528,96.70675
5529,105.490654
5532,103.54328
5533,106.08938
5535,105.28327
5536,101.3045
5540,94.08857
5547,93.35173
5548,111.78145
5550,77.46729
5551,95.54481
5554,109.69206
5555,96.09095
5559,109.71175
5560,90.27329
5561,110.27087
5562,97.8762
5563,110.67981
5565,82.9539
5566,100.681244
5567,103.42204
5568,94.994675
5572,97.15514
5574,95.16651
5576,99.95895
5579,111.642586
5580,84.09086
5581,90.97374
5583,95.73001
5584,110.06628
5586,110.08596
5587,94.69023
5589,103.40962
5591,107.09186
5592,96.63519
5593,106.36083
5594,96.32297
5595,85.63596
5596,109.95846
5597,104.25117
5598,116.72639
5599,96.98448
5602,114.27856
5603,96.32297
5605,94.53358
5607,94.158875
5608,94.99972
5609,95.45118
5610,94.32468
5612,95.44707
5613,105.490654
5614,96.11637
5616,94.47642
5621,94.97311
5623,98.19294
5628,113.16225
5629,96.4246
5631,112.54126
5633,99.90713
5638,102.70415
5639,94.60147
5640,100.02235
5645,98.30036
5646,79.81834
5649,95.16312
5653,103.35606
5655,115.67419
5656,94.486916
5658,95.026184
5662,117.176544
5663,92.03542
5667,93.39711
5670,96.98448
5671,102.45319
5672,95.31329
5673,104.745445
5674,91.98274
5675,103.91535
5676,93.9634
5679,112.883354
5683,108.63798
5687,95.73248
5688,76.87357
5690,99.407524
5691,114.85199
5692,97.45216
5693,107.97791
5694,94.06301
5697,109.21994
5698,93.06717
5699,110.90265
5704,96.60107
5707,112.883354
5709,96.65639
5710,92.67509
5714,94.03641
5718,94.175415
5721,95.30729
5723,95.177246
5724,112.36708
5725,92.42861
5726,102.27023
5729,99.7577
5730,103.892914
5731,96.918785
5733,77.36558
5736,93.18786
5741,111.73292
5745,110.928894
5747,94.662476
5748,111.591225
5750,112.98983
5751,107.62661
5752,96.08569
5754,95.32149
5755,94.78121
5757,101.932816
5758,116.33398
5760,108.37134
5762,104.928825
5766,107.98397
5768,97.3399
5769,118.671936
5770,99.50974
5771,111.01711
5772,92.52397
5773,102.44776
5774,95.89048
5776,94.28178
5777,110.90265
5778,94.22005
5780,110.78838
5782,92.79072
5783,77.67833
5784,98.067184
5786,95.77433
5788,93.9607
5789,98.8766
5790,94.80863
5791,106.696724
5793,101.22007
5794,96.933914
5796,117.93961
5797,95.41486
5801,97.66698
5803,95.73248
5804,104.0696
5805,95.41409
5806,77.02074
5808,109.100494
5813,94.76736
5815,96.610985
5816,106.28932
5822,98.552734
5823,110.90265
5825,107.039795
5827,109.70672
5829,102.62514
5830,98.218094
5831,96.30844
5832,97.25868
5833,109.100494
5837,114.05311
5838,92.03443
5839,96.08429
5842,100.02235
5844,109.17939
5845,94.45567
5846,106.87644
5848,77.16819
5850,108.47061
5851,92.745705
5853,97.3399
5854,105.64988
5858,100.02235
5860,112.78585
5864,103.62334
5866,96.314415
5867,112.883354
5868,95.48114
5869,112.52549
5870,93.12761
5871,109.153114
5874,115.28894
5876,110.74835
5877,90.13315
5878,96.23323
5879,112.11292
5880,100.47134
5884,92.37088
5886,110.93201
5890,99.955315
5896,96.64432
5897,105.10148
5898,97.3399
5901,105.49528
5903,110.44463
5906,94.32468
5908,112.83334
5909,92.076614
5910,105.490654
5911,92.26051
5912,105.04476
5914,115.28894
5919,110.70315
5924,96.53973
5926,94.62154
5929,104.3229
5930,99.89264
5932,92.20909
5933,111.15216
5934,93.27673
5935,110.254745
5936,93.87771
5937,110.44506
5938,95.73565
5939,106.08618
5942,100.80589
5943,92.61248
5944,100.03762
5946,111.092224
5951,93.6142
5953,102.86787
5954,95.008934
5957,105.562515
5961,99.76732
5962,102.156906
5964,79.15764
5965,98.27275
5968,114.15044
5969,95.008095
5974,93.98301
5975,95.330025
5978,80.23294
5981,103.85739
5982,94.49509
5983,100.40059
5989,106.57986
5991,93.05675
5992,98.94461
5995,99.204666
5996,105.48905
5997,110.72907
5998,95.462234
5999,75.87532
6001,110.49323
6002,94.4342
6003,97.80185
6004,95.008934
6006,105.866615
6007,94.28679
6011,100.12891
6012,110.18317
6014,92.26051
6015,104.99119
6016,94.21334
6017,111.49822
6018,97.3399
6024,93.9634
6025,103.8055
6026,112.143326
6028,108.000145
6029,77.05526
6030,99.051704
6036,114.15044
6040,95.41409
6041,110.47266
6042,93.61025
6044,97.145546
6045,106.696724
6047,103.90005
6048,101.41082
6049,94.98051
6051,116.60587
6052,98.276115
6053,90.254364
6054,109.17416
6058,97.56994
6059,98.12983
6062,97.16054
6063,117.99482
6064,107.118195
6065,95.41409
6067,101.42092
6068,110.69742
6070,104.8881
6071,109.015686
6072,110.93201
6080,110.93201
6081,93.22758
6084,104.032135
6087,92.951416
6089,103.960594
6092,110.93201
6094,94.30048
6095,109.95846
6097,110.86365
6100,100.40869
6104,109.6292
6105,96.057274
6106,102.12653
6107,81.40936
6108,95.30485
6109,110.93201
6110,94.01989
6114,110.93201
6116,93.95575
6117,97.367836
6118,93.775955
6123,78.83676
6125,110.44463
6128,102.81368
6130,103.536514
6132,105.392975
6137,79.20186
6139,111.59595
6140,95.923965
6141,110.35473
6142,105.88361
6144,103.045845
6145,94.459724
6146,97.20308
6149,92.01938
6156,94.36803
6159,112.06367
6160,95.923965
6162,104.56926
6164,101.31702
6165,92.20893
6168,78.32103
6169,109.100494
6170,98.50227
6171,105.75062
6172,92.234245
6173,107.949234
6176,99.65271
6177,92.49622
6178,95.27293
6180,95.570595
6181,106.531784
6182,95.916115
6185,94.39728
6186,110.448364
6188,107.12477
6189,96.65084
6192,104.032135
6193,92.939705
6194,106.696724
6195,99.04508
6196,118.666916
6197,93.23369
6201,110.52973
6202,94.3536
6203,94.74786
6204,96.272545
6207,116.884674
6209,96.93682
6210,96.74037
6211,111.478325
6213,111.967514
6216,91.87479
6217,92.32303
6219,95.44707
6222,77.02074
6223,110.2857
6235,97.84672
6240,98.715645
6242,93.4815
6247,91.98274
6251,110.51435
6254,114.47605
6255,92.38865
6260,104.365974
6261,93.4659
6262,100.43435
6264,114.28767
6269,109.674446
6271,101.48039
6275,110.73867
6276,92.9401
6278,105.02419
6279,111.250206
6281,113.60758
6284,92.163765
6286,96.97187
6287,77.558685
6288,94.38614
6292,97.86573
6293,95.18869
6295,97.40659
6298,105.08523
6300,108.0854
6304,106.63694
6308,105.32033
6310,94.624916
6312,110.93201
6320,96.918785
6324,92.83169
6325,108.85542
6330,102.482315
6336,108.743904
6340,103.896454
6341,97.84672
6342,107.490364
6344,97.93969
6345,106.16512
6347,111.78145
6348,96.25193
6349,105.08523
6351,77.31212
6353,108.02269
6354,95.16084
6357,92.655945
6358,100.81579
6360,102.343666
6363,113.16225
6364,91.379295
6368,110.03823
6370,94.91278
6371,95.595345
6377,101.97288
6379,95.57723
6381,93.19161
6382,77.31212
6383,111.6441
6388,110.71523
6390,107.59966
6392,102.62514
6393,99.80377
6395,91.11904
6398,105.44814
6401,77.02074
6402,95.20097
6403,109.403175
6405,96.9165
6406,90.65178
6407,111.00358
6409,105.52809
6411,92.475685
6413,94.76103
6416,97.33642
6417,104.666115
6418,92.84392
6419,118.92286
6420,106.66859
6426,104.758156
6429,96.98551
6430,94.19832
6431,109.403175
6432,96.65292
6434,100.64394
6437,112.88517
6438,93.983635
6439,103.77334
6440,93.316315
6441,94.30887
6442,109.15514
6443,97.26555
6445,94.662476
6448,112.93427
6450,105.36382
6453,97.54011
6455,102.76534
6457,96.16591
6458,99.26194
6461,96.88586
6464,111.050316
6467,96.60149
6469,102.76625
6470,80.117
6471,98.34546
6473,107.52433
6474,93.50816
6479,95.46895
6481,99.82481
6484,110.07913
6495,90.61023
6496,106.40147
6505,105.76859
6506,91.323074
6508,99.37361
6509,93.690125
6510,107.14386
6512,106.59555
6513,96.46281
6514,108.18334
6515,91.58068
6519,94.63192
6521,98.95608
6523,77.742516
6525,103.59727
6526,97.632545
6528,93.5747
6529,99.33371
6531,109.98857
6533,102.22938
6534,92.919975
6535,111.14506
6536,93.54786
6537,113.624626
6540,92.15804
6541,111.6441
6547,104.63204
6548,101.84319
6551,110.13592
6553,105.52663
6555,104.032135
6556,97.4889
6561,77.65788
6564,94.42966
6565,111.14506
6568,97.77265
6569,109.15514
6573,101.79908
6574,97.528625
6577,112.7953
6579,113.16225
6581,95.3662
6582,110.01421
6585,107.08037
6586,93.903046
6589,107.40777
6590,76.78142
6593,101.8814
6594,110.92975
6595,90.34221
6599,94.402
6600,94.74581
6601,111.49258
6602,91.379295
6603,112.93427
6604,97.12495
6607,107.94429
6608,111.41119
6609,93.22547
6611,94.97763
6613,109.15514
6614,96.98474
6616,105.258606
6617,109.15514
6618,94.870674
6619,103.2926
6621,104.032135
6627,102.59044
6629,110.77363
6631,77.16819
6634,95.12801
6636,95.85257
6638,97.77265
6639,109.15514
6641,111.00358
6642,99.700676
6651,116.1917
6654,77.635185
6657,95.48893
6663,95.05437
6665,102.017296
6666,96.231575
6668,94.6291
6669,104.032135
6670,98.553116
6671,100.93208
6673,96.54476
6675,95.34172
6676,77.31212
6677,93.98548
6679,95.57535
6680,108.464066
6681,107.14386
6685,106.85318
6688,95.22365
6689,89.57907
6690,96.308685
6692,109.15514
6693,92.79516
6694,95.22729
6698,119.061134
6699,93.45675
6700,107.41775
6701,96.16591
6702,113.95236
6704,89.57907
6707,105.805725
6712,110.39882
6713,91.40317
6715,107.71409
6721,105.25413
6722,95.44707
6723,109.2033
6724,92.66458
6725,118.74385
6731,109.65758
6735,89.637085
6736,104.93519
6737,107.277214
6738,98.34041
6739,100.49173
6741,101.702705
6743,98.66051
6745,94.6291
6747,108.69822
6749,91.982254
6750,108.25758
6751,114.90775
6752,106.03037
6753,109.15514
6755,107.28769
6756,92.90375
6757,103.280815
6759,110.93788
6761,92.60783
6763,98.34546
6764,118.671936
6765,101.55219
6766,111.44003
6768,105.866615
6771,89.57907
6773,93.72272
6774,99.82328
6778,108.30095
6779,96.70738
6781,97.37894
6784,106.71446
6786,100.38309
6787,96.378914
6790,99.00425
6793,103.317955
6795,109.15514
6798,110.63907
6806,95.78088
6807,95.439804
6810,94.3842
6815,102.04964
6816,91.6033
6817,97.91677
6818,92.39903
6819,103.90005
6820,97.49444
6822,94.3254
6823,116.60587
6824,109.034744
6825,94.81052
6828,77.38473
6829,114.97423
6831,103.40129
6832,93.56816
6833,112.90893
6834,95.923965
6836,105.01903
6837,110.70315
6838,94.58549
6840,100.17556
6843,92.41865
6845,92.71141
6846,96.33609
6847,111.21837
6851,101.58223
6852,97.53539
6853,102.4684
6858,105.7744
6861,110.613556
6863,111.49258
6864,78.357285
6865,97.02823
6866,110.51763
6867,102.31169
6868,101.856094
6869,93.23293
6870,109.034744
6874,101.01403
6875,96.874344
6877,105.866615
6878,98.59075
6880,93.648636
6883,103.52881
6884,94.38551
6886,94.5653
6890,99.31718
6893,104.61361
6894,90.92063
6899,105.866615
6900,93.788605
6904,92.359436
6905,108.17355
6906,94.942314
6910,94.533775
6912,102.82947
6913,112.880936
6920,93.0146
6922,96.60804
6923,109.15514
6926,95.842384
6927,103.256355
6928,92.25628
6931,116.38625
6933,91.889854
6936,91.05627
6937,109.988914
6939,93.78138
6941,101.20541
6942,104.6155
6943,91.27188
6944,102.44122
6945,91.11208
6946,104.59381
6947,118.027916
6949,109.39211
6951,107.1591
6953,103.06349
6954,92.79632
6955,105.356544
6963,109.98227
6964,95.1652
6966,100.75532
6968,93.58587
6970,106.531784
6972,108.78601
6976,106.27235
6978,110.51763
6981,95.42672
6985,109.325874
6986,94.535355
6987,109.957695
6989,100.771774
6991,116.60587
6993,112.34308
6994,96.02554
6995,107.81193
6996,92.66225
6997,112.4958
6998,80.19921
7001,107.89674
7003,109.96452
7006,90.42519
7008,91.82882
7010,90.880646
7011,97.70817
7012,93.199394
7013,93.6592
7014,108.749435
7017,100.96287
7018,93.444466
7019,91.913055
7023,92.14655
7024,102.25155
7025,93.201614
7026,109.3047
7027,91.120255
7028,113.97991
7030,109.15514
7031,99.120255
7033,105.12761
7036,94.84185
7037,94.819496
7039,93.8108
7044,94.00862
7045,110.70315
7046,105.560555
7049,93.9861
7050,92.01645
7051,106.531784
7054,108.62642
7055,94.12143
7057,92.13954
7060,105.866615
7061,97.3399
7063,93.65731
7064,110.94435
7067,93.648636
7071,100.06067
7074,105.83768
7075,92.45616
7078,110.70315
7079,90.06486
7080,102.2594
7081,97.40767
7082,110.44463
7083,95.73134
7085,90.34327
7092,103.90005
7094,90.5487
7100,92.41085
7101,103.919716
7102,110.51763
7104,111.20029
7105,97.3399
7106,97.121216
7107,100.46762
7108,76.87357
7109,92.04972
7110,109.988914
7112,94.60003
7113,106.987404
7114,104.78481
7116,110.65333
7117,102.28212
7118,98.80659
7120,92.83324
7121,102.61651
7123,103.34864
